date,state,item,item_code,price,USD,ron95,usd_lag_30,usd_lag_60,ron95_lag_7,active_diesel_current,active_diesel_lag_7,active_diesel_lag_30,is_festive
2022-03-03,Selangor,BETIK BIASA,16.0,4.666984126984127,4.1905,2.05,4.189,4.176,2.05,2.15,2.15,2.15,0
2022-03-04,Selangor,BETIK BIASA,16.0,4.6371875000000005,4.1853,2.05,4.189,4.171,2.05,2.15,2.15,2.15,0
2022-03-05,Selangor,BETIK BIASA,16.0,4.641935483870968,4.1853,2.05,4.1815,4.1815,2.05,2.15,2.15,2.15,0
2022-03-06,Selangor,BETIK BIASA,16.0,4.723166666666667,4.1853,2.05,4.1795,4.1905,2.05,2.15,2.15,2.15,0
2022-03-07,Selangor,BETIK BIASA,16.0,4.707222222222222,4.179,2.05,4.1795,4.202,2.05,2.15,2.15,2.15,0
2022-03-08,Selangor,BETIK BIASA,16.0,4.702280701754386,4.1803,2.05,4.1795,4.2025,2.05,2.15,2.15,2.15,0
2022-03-09,Selangor,BETIK BIASA,16.0,4.742033898305086,4.182,2.05,4.1858,4.2025,2.05,2.15,2.15,2.15,0
2022-03-10,Selangor,BETIK BIASA,16.0,4.766,4.184,2.05,4.1865,4.2025,2.05,2.15,2.15,2.15,0
2022-03-11,Selangor,BETIK BIASA,16.0,4.846071428571428,4.1925,2.05,4.185,4.2013,2.05,2.15,2.15,2.15,0
2022-03-12,Selangor,BETIK BIASA,16.0,4.837796610169492,4.1925,2.05,4.185,4.1928,2.05,2.15,2.15,2.15,0
2022-03-13,Selangor,BETIK BIASA,16.0,4.797727272727272,4.1925,2.05,4.1883,4.1825,2.05,2.15,2.15,2.15,0
2022-03-14,Selangor,BETIK BIASA,16.0,4.7398461538461545,4.2055,2.05,4.1883,4.1795,2.05,2.15,2.15,2.15,0
2022-03-15,Selangor,BETIK BIASA,16.0,4.84063492063492,4.2078,2.05,4.1883,4.1785,2.05,2.15,2.15,2.15,0
2022-03-16,Selangor,BETIK BIASA,16.0,4.894615384615384,4.1995,2.05,4.192,4.1785,2.05,2.15,2.15,2.15,0
2022-03-17,Selangor,BETIK BIASA,16.0,4.86828125,4.19,2.05,4.1865,4.1785,2.05,2.15,2.15,2.15,0
2022-03-18,Selangor,BETIK BIASA,16.0,4.857575757575758,4.203,2.05,4.189,4.1845,2.05,2.15,2.15,2.15,0
2022-03-19,Selangor,BETIK BIASA,16.0,4.844029850746269,4.203,2.05,4.185,4.1845,2.05,2.15,2.15,2.15,0
2022-03-20,Selangor,BETIK BIASA,16.0,4.914603174603175,4.203,2.05,4.1845,4.1925,2.05,2.15,2.15,2.15,0
2022-03-21,Selangor,BETIK BIASA,16.0,4.761833333333333,4.2,2.05,4.1845,4.1855,2.05,2.15,2.15,2.15,0
2022-03-22,Selangor,BETIK BIASA,16.0,4.891639344262295,4.2135,2.05,4.1845,4.1865,2.05,2.15,2.15,2.15,0
2022-03-23,Selangor,BETIK BIASA,16.0,4.90359375,4.2195,2.05,4.1865,4.1865,2.05,2.15,2.15,2.15,0
2022-03-24,Selangor,BETIK BIASA,16.0,4.888923076923078,4.227,2.05,4.1845,4.1865,2.05,2.15,2.15,2.15,0
2022-03-25,Selangor,BETIK BIASA,16.0,4.855396825396825,4.222,2.05,4.1845,4.1835,2.05,2.15,2.15,2.15,0
2022-03-26,Selangor,BETIK BIASA,16.0,4.922539682539683,4.222,2.05,4.196,4.188,2.05,2.15,2.15,2.15,0
2022-03-27,Selangor,BETIK BIASA,16.0,4.9034375,4.222,2.05,4.198,4.1905,2.05,2.15,2.15,2.15,0
2022-03-28,Selangor,BETIK BIASA,16.0,4.968666666666667,4.214,2.05,4.198,4.203,2.05,2.15,2.15,2.15,0
2022-03-29,Selangor,BETIK BIASA,16.0,4.888032786885246,4.222,2.05,4.198,4.192,2.05,2.15,2.15,2.15,0
2022-03-30,Selangor,BETIK BIASA,16.0,4.837586206896551,4.205,2.05,4.201,4.192,2.05,2.15,2.15,2.15,0
2022-03-31,Selangor,BETIK BIASA,16.0,4.8159375,4.204,2.05,4.195,4.192,2.05,2.15,2.15,2.15,0
2022-04-01,Selangor,BETIK BIASA,16.0,4.76323076923077,4.209,2.05,4.192,4.189,2.05,2.15,2.15,2.15,0
2022-04-02,Selangor,BETIK BIASA,16.0,4.783650793650794,4.209,2.05,4.1905,4.189,2.05,2.15,2.15,2.15,0
2022-04-03,Selangor,BETIK BIASA,16.0,4.794761904761905,4.209,2.05,4.1853,4.189,2.05,2.15,2.15,2.15,0
2022-04-04,Selangor,BETIK BIASA,16.0,4.755322580645161,4.2185,2.05,4.1853,4.1815,2.05,2.15,2.15,2.15,0
2022-04-05,Selangor,BETIK BIASA,16.0,4.7616129032258065,4.2175,2.05,4.1853,4.1795,2.05,2.15,2.15,2.15,0
2022-04-06,Selangor,BETIK BIASA,16.0,4.8246153846153845,4.218,2.05,4.179,4.1795,2.05,2.15,2.15,2.15,0
2022-04-07,Selangor,BETIK BIASA,16.0,4.80578125,4.2183,2.05,4.1803,4.1795,2.05,2.15,2.15,2.15,0
2022-04-08,Selangor,BETIK BIASA,16.0,4.691333333333334,4.2205,2.05,4.182,4.1858,2.05,2.15,2.15,2.15,0
2022-04-09,Selangor,BETIK BIASA,16.0,4.816307692307692,4.2205,2.05,4.184,4.1865,2.05,2.15,2.15,2.15,0
2022-04-10,Selangor,BETIK BIASA,16.0,4.812153846153847,4.2205,2.05,4.1925,4.185,2.05,2.15,2.15,2.15,0
2022-04-11,Selangor,BETIK BIASA,16.0,4.790909090909091,4.2268,2.05,4.1925,4.185,2.05,2.15,2.15,2.15,0
2022-04-12,Selangor,BETIK BIASA,16.0,4.776507936507937,4.233,2.05,4.1925,4.1883,2.05,2.15,2.15,2.15,0
2022-04-13,Selangor,BETIK BIASA,16.0,4.722539682539682,4.2265,2.05,4.2055,4.1883,2.05,2.15,2.15,2.15,0
2022-04-14,Selangor,BETIK BIASA,16.0,4.671692307692308,4.2285,2.05,4.2078,4.1883,2.05,2.15,2.15,2.15,0
2022-04-15,Selangor,BETIK BIASA,16.0,4.6565079365079365,4.2345,2.05,4.1995,4.192,2.05,2.15,2.15,2.15,0
2022-04-16,Selangor,BETIK BIASA,16.0,4.584,4.2345,2.05,4.19,4.1865,2.05,2.15,2.15,2.15,0
2022-04-17,Selangor,BETIK BIASA,16.0,4.584242424242424,4.2345,2.05,4.203,4.189,2.05,2.15,2.15,2.15,0
2022-04-18,Selangor,BETIK BIASA,16.0,4.557941176470588,4.2483,2.05,4.203,4.185,2.05,2.15,2.15,2.15,0
2022-04-19,Selangor,BETIK BIASA,16.0,4.504212523719165,4.2483,2.05,4.203,4.1845,2.05,2.15,2.15,2.15,0
2022-04-20,Selangor,BETIK BIASA,16.0,4.450483870967742,4.266,2.05,4.2,4.1845,2.05,2.15,2.15,2.15,0
2022-04-21,Selangor,BETIK BIASA,16.0,4.43625,4.287,2.05,4.2135,4.1845,2.05,2.15,2.15,2.15,0
2022-04-22,Selangor,BETIK BIASA,16.0,4.475692307692308,4.3075,2.05,4.2195,4.1865,2.05,2.15,2.15,2.15,0
2022-04-23,Selangor,BETIK BIASA,16.0,4.4352238805970154,4.3075,2.05,4.227,4.1845,2.05,2.15,2.15,2.15,0
2022-04-24,Selangor,BETIK BIASA,16.0,4.399264705882353,4.3075,2.05,4.222,4.1845,2.05,2.15,2.15,2.15,0
2022-04-25,Selangor,BETIK BIASA,16.0,4.380000000000001,4.3475,2.05,4.222,4.196,2.05,2.15,2.15,2.15,1
2022-04-26,Selangor,BETIK BIASA,16.0,4.39796875,4.348,2.05,4.222,4.198,2.05,2.15,2.15,2.15,1
2022-04-27,Selangor,BETIK BIASA,16.0,4.488787878787878,4.3565,2.05,4.214,4.198,2.05,2.15,2.15,2.15,1
2022-04-28,Selangor,BETIK BIASA,16.0,4.519692307692308,4.3615,2.05,4.222,4.198,2.05,2.15,2.15,2.15,1
2022-04-29,Selangor,BETIK BIASA,16.0,4.56527027027027,4.359,2.05,4.205,4.201,2.05,2.15,2.15,2.15,1
2022-04-30,Selangor,BETIK BIASA,16.0,4.395294117647059,4.359,2.05,4.204,4.195,2.05,2.15,2.15,2.15,1
2022-05-01,Selangor,BETIK BIASA,16.0,4.39956862745098,4.359,2.05,4.209,4.192,2.05,2.15,2.15,2.15,1
2022-05-02,Selangor,BETIK BIASA,16.0,4.403843137254902,4.359,2.05,4.209,4.1905,2.05,2.15,2.15,2.15,1
2022-05-03,Selangor,BETIK BIASA,16.0,4.408117647058824,4.359,2.05,4.209,4.1853,2.05,2.15,2.15,2.15,0
2022-05-04,Selangor,BETIK BIASA,16.0,4.4123921568627456,4.359,2.05,4.2185,4.1853,2.05,2.15,2.15,2.15,0
2022-05-05,Selangor,BETIK BIASA,16.0,4.416666666666667,4.3365,2.05,4.2175,4.1853,2.05,2.15,2.15,2.15,0
2022-05-06,Selangor,BETIK BIASA,16.0,4.504098360655738,4.3725,2.05,4.218,4.179,2.05,2.15,2.15,2.15,0
2022-05-07,Selangor,BETIK BIASA,16.0,4.495714285714286,4.3725,2.05,4.2183,4.1803,2.05,2.15,2.15,2.15,0
2022-05-08,Selangor,BETIK BIASA,16.0,4.47234375,4.3725,2.05,4.2205,4.182,2.05,2.15,2.15,2.15,0
2022-05-09,Selangor,BETIK BIASA,16.0,4.453731343283582,4.3795,2.05,4.2205,4.184,2.05,2.15,2.15,2.15,0
2022-05-10,Selangor,BETIK BIASA,16.0,4.522,4.377,2.05,4.2205,4.1925,2.05,2.15,2.15,2.15,0
2022-05-11,Selangor,BETIK BIASA,16.0,4.520151515151515,4.3835,2.05,4.2268,4.1925,2.05,2.15,2.15,2.15,0
2022-05-12,Selangor,BETIK BIASA,16.0,4.529692307692308,4.3865,2.05,4.233,4.1925,2.05,2.15,2.15,2.15,0
2022-05-13,Selangor,BETIK BIASA,16.0,4.37972602739726,4.397,2.05,4.2265,4.2055,2.05,2.15,2.15,2.15,0
2022-05-14,Selangor,BETIK BIASA,16.0,4.28671875,4.397,2.05,4.2285,4.2078,2.05,2.15,2.15,2.15,0
2022-05-15,Selangor,BETIK BIASA,16.0,4.347083333333334,4.397,2.05,4.2345,4.1995,2.05,2.15,2.15,2.15,0
2022-05-16,Selangor,BETIK BIASA,16.0,4.4074479166666665,4.397,2.05,4.2345,4.19,2.05,2.15,2.15,2.15,0
2022-05-17,Selangor,BETIK BIASA,16.0,4.4678125,4.395,2.05,4.2345,4.203,2.05,2.15,2.15,2.15,0
2022-05-18,Selangor,BETIK BIASA,16.0,4.558923076923077,4.3945,2.05,4.2483,4.203,2.05,2.15,2.15,2.15,0
2022-05-19,Selangor,BETIK BIASA,16.0,4.623970588235294,4.4023,2.05,4.2483,4.203,2.05,2.15,2.15,2.15,0
2022-05-20,Selangor,BETIK BIASA,16.0,4.496268656716418,4.3975,2.05,4.266,4.2,2.05,2.15,2.15,2.15,0
2022-05-21,Selangor,BETIK BIASA,16.0,4.467424242424243,4.3975,2.05,4.287,4.2135,2.05,2.15,2.15,2.15,0
2022-05-22,Selangor,BETIK BIASA,16.0,4.452923076923077,4.3975,2.05,4.3075,4.2195,2.05,2.15,2.15,2.15,0
2022-05-23,Selangor,BETIK BIASA,16.0,4.54578125,4.3885,2.05,4.3075,4.227,2.05,2.15,2.15,2.15,0
2022-05-24,Selangor,BETIK BIASA,16.0,4.562833333333333,4.3905,2.05,4.3075,4.222,2.05,2.15,2.15,2.15,0
2022-05-25,Selangor,BETIK BIASA,16.0,4.588032786885246,4.3925,2.05,4.3475,4.222,2.05,2.15,2.15,2.15,0
2022-05-26,Selangor,BETIK BIASA,16.0,4.6275,4.3975,2.05,4.348,4.222,2.05,2.15,2.15,2.15,0
2022-05-27,Selangor,BETIK BIASA,16.0,4.625538461538462,4.3825,2.05,4.3565,4.214,2.05,2.15,2.15,2.15,0
2022-05-28,Selangor,BETIK BIASA,16.0,4.628260869565218,4.3825,2.05,4.3615,4.222,2.05,2.15,2.15,2.15,0
2022-05-29,Selangor,BETIK BIASA,16.0,4.615441176470589,4.3825,2.05,4.359,4.205,2.05,2.15,2.15,2.15,0
2022-05-30,Selangor,BETIK BIASA,16.0,4.613478260869565,4.3705,2.05,4.359,4.204,2.05,2.15,2.15,2.15,0
2022-05-31,Selangor,BETIK BIASA,16.0,4.55234375,4.3755,2.05,4.359,4.209,2.05,2.15,2.15,2.15,0
2022-06-01,Selangor,BETIK BIASA,16.0,4.656190476190477,4.387,2.05,4.359,4.209,2.05,2.15,2.15,2.15,0
2022-06-02,Selangor,BETIK BIASA,16.0,4.614098360655738,4.393,2.05,4.359,4.209,2.05,2.15,2.15,2.15,0
2022-06-03,Selangor,BETIK BIASA,16.0,4.646825396825397,4.386,2.05,4.359,4.2185,2.05,2.15,2.15,2.15,0
2022-06-04,Selangor,BETIK BIASA,16.0,4.6345,4.386,2.05,4.3365,4.2175,2.05,2.15,2.15,2.15,0
2022-06-05,Selangor,BETIK BIASA,16.0,4.634677419354839,4.386,2.05,4.3725,4.218,2.05,2.15,2.15,2.15,0
2022-06-06,Selangor,BETIK BIASA,16.0,4.700838709677419,4.386,2.05,4.3725,4.2183,2.05,2.15,2.15,2.15,0
2022-06-07,Selangor,BETIK BIASA,16.0,4.7669999999999995,4.397,2.05,4.3725,4.2205,2.05,2.15,2.15,2.15,0
2022-06-08,Selangor,BETIK BIASA,16.0,4.816557377049181,4.3925,2.05,4.3795,4.2205,2.05,2.15,2.15,2.15,0
2022-06-09,Selangor,BETIK BIASA,16.0,4.869047619047619,4.392,2.05,4.377,4.2205,2.05,2.15,2.15,2.15,0
2022-06-10,Selangor,BETIK BIASA,16.0,4.930000000000001,4.399,2.05,4.3835,4.2268,2.05,2.15,2.15,2.15,0
2022-06-11,Selangor,BETIK BIASA,16.0,4.9206557377049185,4.399,2.05,4.3865,4.233,2.05,2.15,2.15,2.15,0
2022-06-12,Selangor,BETIK BIASA,16.0,4.959032258064517,4.399,2.05,4.397,4.2265,2.05,2.15,2.15,2.15,0
2022-06-13,Selangor,BETIK BIASA,16.0,4.94344262295082,4.415,2.05,4.397,4.2285,2.05,2.15,2.15,2.15,0
2022-06-14,Selangor,BETIK BIASA,16.0,4.94344262295082,4.424,2.05,4.397,4.2345,2.05,2.15,2.15,2.15,0
2022-06-15,Selangor,BETIK BIASA,16.0,4.954761904761905,4.4193,2.05,4.397,4.2345,2.05,2.15,2.15,2.15,0
2022-06-16,Selangor,BETIK BIASA,16.0,5.031451612903226,4.3993,2.05,4.395,4.2345,2.05,2.15,2.15,2.15,0
2022-06-17,Selangor,BETIK BIASA,16.0,5.0606451612903225,4.402,2.05,4.3945,4.2483,2.05,2.15,2.15,2.15,0
2022-06-18,Selangor,BETIK BIASA,16.0,5.030819672131147,4.402,2.05,4.4023,4.2483,2.05,2.15,2.15,2.15,0
2022-06-19,Selangor,BETIK BIASA,16.0,5.006774193548387,4.402,2.05,4.3975,4.266,2.05,2.15,2.15,2.15,0
2022-06-20,Selangor,BETIK BIASA,16.0,4.985322580645162,4.4015,2.05,4.3975,4.287,2.05,2.15,2.15,2.15,0
2022-06-21,Selangor,BETIK BIASA,16.0,5.0108474576271185,4.399,2.05,4.3975,4.3075,2.05,2.15,2.15,2.15,0
2022-06-22,Selangor,BETIK BIASA,16.0,5.005333333333334,4.402,2.05,4.3885,4.3075,2.05,2.15,2.15,2.15,0
2022-06-23,Selangor,BETIK BIASA,16.0,5.084354838709678,4.406,2.05,4.3905,4.3075,2.05,2.15,2.15,2.15,0
2022-06-24,Selangor,BETIK BIASA,16.0,5.1339999999999995,4.406,2.05,4.3925,4.3475,2.05,2.15,2.15,2.15,0
2022-06-25,Selangor,BETIK BIASA,16.0,5.087692307692308,4.406,2.05,4.3975,4.348,2.05,2.15,2.15,2.15,0
2022-06-26,Selangor,BETIK BIASA,16.0,5.0803125,4.406,2.05,4.3825,4.3565,2.05,2.15,2.15,2.15,0
2022-06-27,Selangor,BETIK BIASA,16.0,5.005606060606061,4.406,2.05,4.3825,4.3615,2.05,2.15,2.15,2.15,0
2022-06-28,Selangor,BETIK BIASA,16.0,5.0552542372881355,4.3988,2.05,4.3825,4.359,2.05,2.15,2.15,2.15,0
2022-06-29,Selangor,BETIK BIASA,16.0,5.110655737704918,4.4,2.05,4.3705,4.359,2.05,2.15,2.15,2.15,0
2022-06-30,Selangor,BETIK BIASA,16.0,5.115645161290323,4.4055,2.05,4.3755,4.359,2.05,2.15,2.15,2.15,0
2022-07-01,Selangor,BETIK BIASA,16.0,5.161186440677966,4.409,2.05,4.387,4.359,2.05,2.15,2.15,2.15,0
2022-07-02,Selangor,BETIK BIASA,16.0,5.1271875,4.409,2.05,4.393,4.359,2.05,2.15,2.15,2.15,0
2022-07-03,Selangor,BETIK BIASA,16.0,5.06140625,4.409,2.05,4.386,4.359,2.05,2.15,2.15,2.15,1
2022-07-04,Selangor,BETIK BIASA,16.0,5.021746031746032,4.412,2.05,4.386,4.3365,2.05,2.15,2.15,2.15,1
2022-07-05,Selangor,BETIK BIASA,16.0,5.0639062500000005,4.417,2.05,4.386,4.3725,2.05,2.15,2.15,2.15,1
2022-07-06,Selangor,BETIK BIASA,16.0,5.0285714285714285,4.425,2.05,4.386,4.3725,2.05,2.15,2.15,2.15,1
2022-07-07,Selangor,BETIK BIASA,16.0,5.046923076923077,4.426,2.05,4.397,4.3725,2.05,2.15,2.15,2.15,1
2022-07-08,Selangor,BETIK BIASA,16.0,5.005074626865672,4.4255,2.05,4.3925,4.3795,2.05,2.15,2.15,2.15,1
2022-07-09,Selangor,BETIK BIASA,16.0,4.9146875,4.4255,2.05,4.392,4.377,2.05,2.15,2.15,2.15,1
2022-07-10,Selangor,BETIK BIASA,16.0,4.888501344086022,4.4255,2.05,4.399,4.3835,2.05,2.15,2.15,2.15,1
2022-07-11,Selangor,BETIK BIASA,16.0,4.862315188172044,4.4255,2.05,4.399,4.3865,2.05,2.15,2.15,2.15,0
2022-07-12,Selangor,BETIK BIASA,16.0,4.836129032258065,4.4365,2.05,4.399,4.397,2.05,2.15,2.15,2.15,0
2022-07-13,Selangor,BETIK BIASA,16.0,4.906923076923077,4.4315,2.05,4.415,4.397,2.05,2.15,2.15,2.15,0
2022-07-14,Selangor,BETIK BIASA,16.0,4.865230769230769,4.4415,2.05,4.424,4.397,2.05,2.15,2.15,2.15,0
2022-07-15,Selangor,BETIK BIASA,16.0,4.78,4.4495,2.05,4.4193,4.397,2.05,2.15,2.15,2.15,0
2022-07-16,Selangor,BETIK BIASA,16.0,4.767878787878788,4.4495,2.05,4.3993,4.395,2.05,2.15,2.15,2.15,0
2022-07-17,Selangor,BETIK BIASA,16.0,4.722769230769231,4.4495,2.05,4.402,4.3945,2.05,2.15,2.15,2.15,0
2022-07-18,Selangor,BETIK BIASA,16.0,4.733833333333334,4.4493,2.05,4.402,4.4023,2.05,2.15,2.15,2.15,0
2022-07-19,Selangor,BETIK BIASA,16.0,4.789333333333333,4.457,2.05,4.402,4.3975,2.05,2.15,2.15,2.15,0
2022-07-20,Selangor,BETIK BIASA,16.0,4.6819999999999995,4.449,2.05,4.4015,4.3975,2.05,2.15,2.15,2.15,0
2022-07-21,Selangor,BETIK BIASA,16.0,4.6678125,4.4565,2.05,4.399,4.3975,2.05,2.15,2.15,2.15,0
2022-07-22,Selangor,BETIK BIASA,16.0,4.465076923076923,4.453,2.05,4.402,4.3885,2.05,2.15,2.15,2.15,0
2022-07-23,Selangor,BETIK BIASA,16.0,4.451969696969697,4.453,2.05,4.406,4.3905,2.05,2.15,2.15,2.15,0
2022-07-24,Selangor,BETIK BIASA,16.0,4.376,4.453,2.05,4.406,4.3925,2.05,2.15,2.15,2.15,0
2022-07-25,Selangor,BETIK BIASA,16.0,4.389672131147541,4.4555,2.05,4.406,4.3975,2.05,2.15,2.15,2.15,0
2022-07-26,Selangor,BETIK BIASA,16.0,4.452459016393443,4.457,2.05,4.406,4.3825,2.05,2.15,2.15,2.15,0
2022-07-27,Selangor,BETIK BIASA,16.0,4.481803278688524,4.46,2.05,4.406,4.3825,2.05,2.15,2.15,2.15,0
2022-07-28,Selangor,BETIK BIASA,16.0,4.658730158730159,4.455,2.05,4.3988,4.3825,2.05,2.15,2.15,2.15,0
2022-07-29,Selangor,BETIK BIASA,16.0,4.63406779661017,4.4485,2.05,4.4,4.3705,2.05,2.15,2.15,2.15,0
2022-07-30,Selangor,BETIK BIASA,16.0,4.667737023305085,4.4485,2.05,4.4055,4.3755,2.05,2.15,2.15,2.15,0
2022-07-31,Selangor,BETIK BIASA,16.0,4.70140625,4.4485,2.05,4.409,4.387,2.05,2.15,2.15,2.15,0
2022-08-01,Selangor,BETIK BIASA,16.0,4.629180327868853,4.4515,2.05,4.409,4.393,2.05,2.15,2.15,2.15,0
2022-08-02,Selangor,BETIK BIASA,16.0,4.766101694915254,4.4565,2.05,4.409,4.386,2.05,2.15,2.15,2.15,0
2022-08-03,Selangor,BETIK BIASA,16.0,4.8693103448275865,4.457,2.05,4.412,4.386,2.05,2.15,2.15,2.15,0
2022-08-04,Selangor,BETIK BIASA,16.0,4.859016393442623,4.4543,2.05,4.417,4.386,2.05,2.15,2.15,2.15,0
2022-08-05,Selangor,BETIK BIASA,16.0,4.695161290322581,4.4545,2.05,4.425,4.386,2.05,2.15,2.15,2.15,0
2022-08-06,Selangor,BETIK BIASA,16.0,4.578225806451614,4.4545,2.05,4.426,4.397,2.05,2.15,2.15,2.15,0
2022-08-07,Selangor,BETIK BIASA,16.0,4.558870967741935,4.4545,2.05,4.4255,4.3925,2.05,2.15,2.15,2.15,0
2022-08-08,Selangor,BETIK BIASA,16.0,4.666981132075471,4.461,2.05,4.4255,4.392,2.05,2.15,2.15,2.15,0
2022-08-09,Selangor,BETIK BIASA,16.0,4.7976785714285715,4.4558,2.05,4.4255,4.399,2.05,2.15,2.15,2.15,0
2022-08-10,Selangor,BETIK BIASA,16.0,4.829166666666667,4.457,2.05,4.4255,4.399,2.05,2.15,2.15,2.15,0
2022-08-11,Selangor,BETIK BIASA,16.0,4.831451612903226,4.447,2.05,4.4365,4.399,2.05,2.15,2.15,2.15,0
2022-08-12,Selangor,BETIK BIASA,16.0,4.902222222222223,4.4405,2.05,4.4315,4.415,2.05,2.15,2.15,2.15,0
2022-08-13,Selangor,BETIK BIASA,16.0,4.895079365079365,4.4405,2.05,4.4415,4.424,2.05,2.15,2.15,2.15,0
2022-08-14,Selangor,BETIK BIASA,16.0,4.880151515151516,4.4405,2.05,4.4495,4.4193,2.05,2.15,2.15,2.15,0
2022-08-15,Selangor,BETIK BIASA,16.0,4.876885245901639,4.4525,2.05,4.4495,4.3993,2.05,2.15,2.15,2.15,0
2022-08-16,Selangor,BETIK BIASA,16.0,4.935614035087719,4.4638,2.05,4.4495,4.402,2.05,2.15,2.15,2.15,0
2022-08-17,Selangor,BETIK BIASA,16.0,4.951724137931034,4.4655,2.05,4.4493,4.402,2.05,2.15,2.15,2.15,0
2022-08-18,Selangor,BETIK BIASA,16.0,4.924426229508197,4.472,2.05,4.457,4.402,2.05,2.15,2.15,2.15,0
2022-08-19,Selangor,BETIK BIASA,16.0,4.896833333333333,4.4778,2.05,4.449,4.4015,2.05,2.15,2.15,2.15,0
2022-08-20,Selangor,BETIK BIASA,16.0,4.898666666666667,4.4778,2.05,4.4565,4.399,2.05,2.15,2.15,2.15,0
2022-08-21,Selangor,BETIK BIASA,16.0,4.888730158730159,4.4778,2.05,4.453,4.402,2.05,2.15,2.15,2.15,0
2022-08-22,Selangor,BETIK BIASA,16.0,4.888196721311475,4.482,2.05,4.453,4.406,2.05,2.15,2.15,2.15,0
2022-08-23,Selangor,BETIK BIASA,16.0,4.895081967213115,4.4875,2.05,4.453,4.406,2.05,2.15,2.15,2.15,0
2022-08-24,Selangor,BETIK BIASA,16.0,4.876885245901639,4.4875,2.05,4.4555,4.406,2.05,2.15,2.15,2.15,0
2022-08-25,Selangor,BETIK BIASA,16.0,4.945901639344262,4.4785,2.05,4.457,4.406,2.05,2.15,2.15,2.15,0
2022-08-26,Selangor,BETIK BIASA,16.0,4.9816666666666665,4.4743,2.05,4.46,4.406,2.05,2.15,2.15,2.15,0
2022-08-27,Selangor,BETIK BIASA,16.0,4.9412698412698415,4.4743,2.05,4.455,4.3988,2.05,2.15,2.15,2.15,0
2022-08-28,Selangor,BETIK BIASA,16.0,4.9258461538461535,4.4743,2.05,4.4485,4.4,2.05,2.15,2.15,2.15,0
2022-08-29,Selangor,BETIK BIASA,16.0,4.969344262295082,4.488,2.05,4.4485,4.4055,2.05,2.15,2.15,2.15,0
2022-08-30,Selangor,BETIK BIASA,16.0,4.992741935483871,4.4845,2.05,4.4485,4.409,2.05,2.15,2.15,2.15,0
2022-08-31,Selangor,BETIK BIASA,16.0,5.051058467741935,4.4845,2.05,4.4515,4.409,2.05,2.15,2.15,2.15,0
2022-09-01,Selangor,BETIK BIASA,16.0,5.109375,4.4825,2.05,4.4565,4.409,2.05,2.15,2.15,2.15,0
2022-09-02,Selangor,BETIK BIASA,16.0,5.1135,4.484,2.05,4.457,4.412,2.05,2.15,2.15,2.15,0
2022-09-03,Selangor,BETIK BIASA,16.0,5.110952380952381,4.484,2.05,4.4543,4.417,2.05,2.15,2.15,2.15,0
2022-09-04,Selangor,BETIK BIASA,16.0,5.081451612903226,4.484,2.05,4.4545,4.425,2.05,2.15,2.15,2.15,0
2022-09-05,Selangor,BETIK BIASA,16.0,5.054590163934426,4.487,2.05,4.4545,4.426,2.05,2.15,2.15,2.15,0
2022-09-06,Selangor,BETIK BIASA,16.0,5.094375,4.4915,2.05,4.4545,4.4255,2.05,2.15,2.15,2.15,0
2022-09-07,Selangor,BETIK BIASA,16.0,5.10453125,4.5035,2.05,4.461,4.4255,2.05,2.15,2.15,2.15,0
2022-09-08,Selangor,BETIK BIASA,16.0,5.1375,4.5,2.05,4.4558,4.4255,2.05,2.15,2.15,2.15,0
2022-09-09,Selangor,BETIK BIASA,16.0,5.05546875,4.4965,2.05,4.457,4.4255,2.05,2.15,2.15,2.15,0
2022-09-10,Selangor,BETIK BIASA,16.0,5.018787878787879,4.4965,2.05,4.447,4.4365,2.05,2.15,2.15,2.15,0
2022-09-11,Selangor,BETIK BIASA,16.0,4.994461538461538,4.4965,2.05,4.4405,4.4315,2.05,2.15,2.15,2.15,0
2022-09-12,Selangor,BETIK BIASA,16.0,4.981846153846154,4.504,2.05,4.4405,4.4415,2.05,2.15,2.15,2.15,0
2022-09-13,Selangor,BETIK BIASA,16.0,5.066190476190476,4.5075,2.05,4.4405,4.4495,2.05,2.15,2.15,2.15,0
2022-09-14,Selangor,BETIK BIASA,16.0,5.059682539682539,4.526,2.05,4.4525,4.4495,2.05,2.15,2.15,2.15,0
2022-09-15,Selangor,BETIK BIASA,16.0,5.049846153846154,4.5325,2.05,4.4638,4.4495,2.05,2.15,2.15,2.15,0
2022-09-16,Selangor,BETIK BIASA,16.0,4.999153846153846,4.5325,2.05,4.4655,4.4493,2.05,2.15,2.15,2.15,0
2022-09-17,Selangor,BETIK BIASA,16.0,4.9484615384615385,4.5325,2.05,4.472,4.457,2.05,2.15,2.15,2.15,0
2022-09-18,Selangor,BETIK BIASA,16.0,4.894444444444445,4.5325,2.05,4.4778,4.449,2.05,2.15,2.15,2.15,0
2022-09-19,Selangor,BETIK BIASA,16.0,4.768387096774194,4.5455,2.05,4.4778,4.4565,2.05,2.15,2.15,2.15,0
2022-09-20,Selangor,BETIK BIASA,16.0,4.7534426229508195,4.554,2.05,4.4778,4.453,2.05,2.15,2.15,2.15,0
2022-09-21,Selangor,BETIK BIASA,16.0,4.796,4.566,2.05,4.482,4.453,2.05,2.15,2.15,2.15,0
